dog_id,pa_hot_weather_daily_hours_outside,pa_cold_weather_daily_hours_outside,pa_moderate_weather_daily_hours_outside
61084,2.0,1.0,1.0
41892,5.0,5.0,5.0
8907,5.0,5.0,5.0
73039,2.0,2.0,2.0
21972,1.0,1.0,2.0
53506,1.0,5.0,1.0
54802,1.0,1.0,1.0
84049,2.0,1.0,2.0
46130,1.0,1.0,1.0
29472,1.0,1.0,1.0
82076,1.0,1.0,1.0
45110,1.0,1.0,1.0
63339,2.0,1.0,2.0
94094,1.0,1.0,1.0
74674,1.0,1.0,2.0
97791,1.0,1.0,2.0
94684,5.0,5.0,1.0
100754,1.0,5.0,1.0
98899,1.0,1.0,1.0
6183,1.0,1.0,2.0
59312,1.0,2.0,2.0
42531,1.0,1.0,1.0
55542,1.0,1.0,1.0
83874,1.0,1.0,1.0
925,2.0,1.0,2.0
6261,2.0,2.0,2.0
46007,2.0,3.0,4.0
39292,1.0,1.0,1.0
4721,1.0,1.0,1.0
56952,1.0,1.0,1.0
89077,1.0,1.0,1.0
11829,1.0,1.0,1.0
64507,1.0,1.0,1.0
29374,2.0,2.0,2.0
4177,1.0,1.0,2.0
57592,1.0,1.0,2.0
93026,1.0,1.0,1.0
60396,1.0,1.0,1.0
40515,2.0,3.0,3.0
72564,5.0,5.0,1.0
51307,1.0,1.0,1.0
3157,1.0,1.0,1.0
89318,1.0,1.0,1.0
90603,1.0,1.0,1.0
55864,2.0,2.0,3.0
76290,1.0,1.0,2.0
7183,1.0,1.0,1.0
90954,1.0,1.0,1.0
81062,1.0,1.0,1.0
97825,1.0,2.0,2.0
15827,2.0,2.0,2.0
42042,1.0,2.0,2.0
90932,1.0,1.0,1.0
19808,1.0,1.0,1.0
79536,1.0,1.0,2.0
1980,2.0,2.0,2.0
3306,1.0,2.0,1.0
86331,2.0,2.0,2.0
3565,1.0,1.0,1.0
70333,1.0,1.0,1.0
86417,1.0,1.0,2.0
50684,1.0,1.0,1.0
31411,1.0,1.0,1.0
8985,1.0,1.0,1.0
19100,1.0,1.0,1.0
26849,1.0,1.0,1.0
75843,2.0,2.0,2.0
92295,5.0,5.0,1.0
79295,1.0,1.0,1.0
79717,1.0,1.0,1.0
14813,1.0,1.0,1.0
33988,1.0,1.0,1.0
11403,1.0,5.0,1.0
90084,1.0,1.0,1.0
48637,1.0,1.0,1.0
34,1.0,1.0,1.0
92474,1.0,1.0,1.0
23694,2.0,2.0,2.0
61978,1.0,1.0,2.0
90691,1.0,1.0,1.0
98327,5.0,5.0,1.0
76092,1.0,1.0,1.0
65790,5.0,5.0,1.0
87334,1.0,1.0,1.0
47876,1.0,2.0,2.0
37090,1.0,1.0,1.0
62860,2.0,2.0,2.0
77334,5.0,5.0,1.0
8022,1.0,1.0,1.0
91474,1.0,1.0,1.0
37871,1.0,1.0,2.0
83793,1.0,1.0,2.0
73895,1.0,1.0,2.0
33718,1.0,1.0,1.0
35247,1.0,1.0,1.0
9348,1.0,1.0,2.0
90149,2.0,2.0,2.0
99560,5.0,1.0,1.0
72254,1.0,1.0,2.0
617,1.0,1.0,1.0
73290,1.0,1.0,1.0
63717,2.0,1.0,1.0
80988,1.0,1.0,1.0
82655,5.0,5.0,1.0
91681,1.0,1.0,1.0
70427,1.0,1.0,2.0
86357,1.0,1.0,1.0
59112,1.0,1.0,1.0
19260,1.0,1.0,1.0
89215,1.0,1.0,1.0
44239,1.0,1.0,1.0
28604,1.0,2.0,2.0
77550,3.0,2.0,3.0
87826,5.0,1.0,2.0
6609,1.0,1.0,1.0
88698,1.0,2.0,2.0
37892,5.0,5.0,1.0
24197,1.0,1.0,1.0
73010,2.0,2.0,2.0
27985,4.0,4.0,4.0
27779,1.0,1.0,1.0
96926,1.0,1.0,1.0
25933,5.0,5.0,1.0
45138,1.0,1.0,2.0
1930,1.0,1.0,1.0
30560,1.0,1.0,1.0
45567,2.0,2.0,2.0
82563,2.0,3.0,3.0
70280,1.0,1.0,1.0
25127,5.0,5.0,1.0
67450,1.0,1.0,2.0
28393,1.0,1.0,1.0
50045,1.0,1.0,1.0
1986,5.0,5.0,1.0
97965,1.0,1.0,1.0
96642,1.0,1.0,1.0
90441,1.0,1.0,2.0
76937,1.0,1.0,1.0
1238,1.0,1.0,1.0
74803,1.0,1.0,1.0
54101,5.0,1.0,1.0
68304,5.0,5.0,1.0
82378,1.0,1.0,2.0
1619,1.0,1.0,1.0
27375,1.0,1.0,1.0
90052,2.0,1.0,2.0
94171,1.0,1.0,1.0
12176,3.0,3.0,3.0
103005,5.0,5.0,5.0
43427,1.0,1.0,1.0
70019,1.0,1.0,1.0
75876,1.0,1.0,1.0
33522,1.0,2.0,2.0
27066,1.0,1.0,1.0
10071,2.0,2.0,2.0
47847,1.0,2.0,2.0
47328,1.0,1.0,1.0
85259,1.0,1.0,1.0
13862,1.0,1.0,1.0
60677,1.0,1.0,1.0
9503,1.0,5.0,2.0
87775,1.0,1.0,1.0
52893,1.0,1.0,1.0
36065,1.0,2.0,2.0
17911,2.0,1.0,2.0
25652,1.0,1.0,2.0
92091,1.0,1.0,1.0
13664,1.0,5.0,1.0
37623,1.0,1.0,1.0
53174,1.0,1.0,1.0
93273,1.0,1.0,1.0
21788,1.0,1.0,1.0
82491,1.0,5.0,1.0
54766,2.0,1.0,2.0
51976,2.0,1.0,3.0
64863,2.0,2.0,2.0
40870,1.0,1.0,1.0
13388,1.0,1.0,1.0
72255,1.0,2.0,2.0
61773,1.0,1.0,1.0
53515,1.0,1.0,1.0
43593,1.0,1.0,1.0
59967,1.0,1.0,1.0
99250,1.0,1.0,2.0
71295,1.0,1.0,2.0
48540,1.0,1.0,1.0
76996,2.0,1.0,2.0
77,1.0,1.0,1.0
68762,1.0,1.0,1.0
96616,5.0,1.0,1.0
20392,1.0,1.0,2.0
83232,1.0,1.0,1.0
27359,1.0,1.0,1.0
9078,1.0,1.0,1.0
40626,1.0,1.0,1.0
100571,2.0,1.0,2.0
4226,1.0,1.0,1.0
10347,1.0,1.0,2.0
27526,5.0,1.0,1.0
71595,1.0,1.0,1.0
77946,1.0,1.0,1.0
34082,5.0,1.0,1.0
48142,1.0,1.0,1.0
46466,5.0,5.0,1.0
70404,1.0,1.0,2.0
2890,1.0,1.0,2.0
63874,5.0,1.0,2.0
8861,1.0,1.0,1.0
94367,1.0,2.0,2.0
13215,1.0,1.0,1.0
75918,1.0,1.0,1.0
43,1.0,1.0,2.0
75395,1.0,1.0,2.0
76411,1.0,1.0,2.0
57721,1.0,1.0,1.0
52384,1.0,1.0,2.0
61899,1.0,1.0,2.0
67415,1.0,1.0,1.0
89252,1.0,1.0,1.0
58809,1.0,1.0,1.0
26390,1.0,1.0,1.0
43835,1.0,1.0,2.0
40516,1.0,1.0,1.0
7797,5.0,5.0,5.0
86886,1.0,1.0,1.0
60349,2.0,1.0,2.0
60447,1.0,1.0,1.0
4128,5.0,5.0,1.0
71237,1.0,5.0,1.0
42521,1.0,1.0,1.0
76111,2.0,2.0,2.0
102029,1.0,2.0,2.0
95983,1.0,1.0,2.0
28478,1.0,1.0,1.0
8006,1.0,1.0,1.0
11272,1.0,2.0,1.0
64890,1.0,1.0,2.0
26022,1.0,1.0,1.0
334,1.0,1.0,1.0
44536,1.0,1.0,2.0
92757,5.0,1.0,1.0
14966,1.0,1.0,1.0
18828,5.0,5.0,1.0
27282,5.0,5.0,5.0
36275,1.0,5.0,1.0
92373,1.0,1.0,1.0
69732,2.0,2.0,2.0
10301,1.0,1.0,2.0
16097,5.0,5.0,1.0
91427,1.0,2.0,1.0
3412,1.0,1.0,2.0
95872,1.0,5.0,2.0
13712,1.0,1.0,2.0
30746,1.0,1.0,1.0
87373,2.0,1.0,2.0
84161,2.0,1.0,2.0
97028,5.0,5.0,5.0
95905,1.0,1.0,1.0
88317,1.0,1.0,1.0
91955,1.0,1.0,1.0
68947,1.0,1.0,2.0
83649,2.0,1.0,2.0
79978,1.0,1.0,1.0
94781,2.0,2.0,2.0
17062,1.0,1.0,1.0
94582,1.0,2.0,2.0
77986,1.0,1.0,1.0
99773,1.0,1.0,2.0
50667,1.0,1.0,1.0
79348,1.0,1.0,2.0
44983,1.0,1.0,1.0
92720,1.0,5.0,1.0
59646,1.0,1.0,1.0
40362,1.0,1.0,2.0
3161,1.0,1.0,2.0
46045,5.0,5.0,2.0
31374,1.0,1.0,1.0
97323,1.0,1.0,2.0
23722,5.0,1.0,1.0
26069,1.0,1.0,1.0
59784,1.0,1.0,2.0
69675,1.0,1.0,2.0
44391,2.0,1.0,2.0
92561,1.0,1.0,1.0
29665,1.0,1.0,1.0
80571,1.0,1.0,1.0
23600,2.0,1.0,1.0
9991,5.0,5.0,1.0
71229,1.0,1.0,1.0
79508,1.0,2.0,2.0
99220,1.0,5.0,1.0
91712,1.0,5.0,2.0
101911,1.0,1.0,2.0
68478,1.0,1.0,1.0
50926,1.0,1.0,1.0
25070,1.0,5.0,3.0
87819,1.0,1.0,1.0
96549,1.0,1.0,1.0
39514,1.0,1.0,1.0
63494,1.0,1.0,2.0
45431,1.0,1.0,1.0
24855,5.0,1.0,1.0
28960,2.0,2.0,2.0
88660,1.0,2.0,2.0
40490,1.0,1.0,1.0
3683,1.0,1.0,2.0
24076,1.0,2.0,2.0
53362,5.0,1.0,1.0
48162,1.0,1.0,3.0
84199,1.0,1.0,1.0
53082,1.0,1.0,2.0
89926,1.0,1.0,1.0
91799,2.0,1.0,2.0
92551,5.0,1.0,1.0
25059,1.0,1.0,1.0
24309,1.0,1.0,2.0
80146,1.0,1.0,2.0
1910,1.0,1.0,1.0
843,1.0,1.0,1.0
94454,1.0,1.0,1.0
56293,2.0,1.0,2.0
26181,1.0,1.0,2.0
31672,1.0,1.0,1.0
49026,1.0,1.0,2.0
61571,1.0,1.0,1.0
84315,1.0,2.0,2.0
102779,1.0,1.0,1.0
11089,1.0,1.0,1.0
56426,2.0,1.0,2.0
30559,5.0,5.0,1.0
13007,1.0,1.0,1.0
80871,5.0,1.0,1.0
52087,1.0,1.0,1.0
68262,2.0,1.0,2.0
55844,1.0,1.0,1.0
91458,2.0,2.0,2.0
98362,1.0,1.0,1.0
97190,1.0,2.0,2.0
96154,5.0,5.0,1.0
68324,1.0,1.0,1.0
32792,1.0,1.0,1.0
71247,5.0,5.0,1.0
51480,1.0,1.0,2.0
83946,1.0,1.0,1.0
43107,1.0,1.0,1.0
89074,1.0,2.0,2.0
7803,1.0,1.0,1.0
89155,1.0,1.0,2.0
96052,1.0,1.0,1.0
68038,1.0,1.0,2.0
37836,5.0,5.0,1.0
102234,5.0,5.0,1.0
86215,1.0,1.0,2.0
22480,2.0,2.0,1.0
4701,1.0,1.0,2.0
63015,1.0,1.0,1.0
43668,1.0,1.0,1.0
65276,2.0,2.0,3.0
91013,1.0,1.0,2.0
65972,1.0,1.0,1.0
38005,1.0,1.0,2.0
88428,1.0,1.0,1.0
24930,1.0,1.0,1.0
24870,2.0,1.0,2.0
2903,1.0,1.0,2.0
83634,1.0,1.0,1.0
96185,1.0,1.0,1.0
89637,1.0,1.0,1.0
5659,1.0,1.0,1.0
62956,1.0,1.0,1.0
38278,5.0,5.0,1.0
77570,1.0,1.0,1.0
91663,5.0,5.0,1.0
50132,1.0,1.0,1.0
85908,5.0,1.0,2.0
96791,1.0,1.0,2.0
85220,1.0,1.0,2.0
70142,5.0,5.0,5.0
82677,1.0,1.0,1.0
80735,1.0,1.0,2.0
19189,5.0,1.0,1.0
86214,5.0,5.0,5.0
83132,1.0,1.0,1.0
96336,1.0,2.0,2.0
49608,1.0,1.0,1.0
39126,5.0,5.0,2.0
97373,1.0,1.0,1.0
27746,1.0,1.0,2.0
85325,1.0,1.0,1.0
5738,1.0,5.0,1.0
7866,1.0,1.0,1.0
32883,1.0,1.0,2.0
75837,1.0,1.0,1.0
72747,1.0,1.0,2.0
17637,1.0,1.0,1.0
86251,5.0,5.0,1.0
74747,5.0,5.0,1.0
79178,1.0,1.0,1.0
24302,1.0,1.0,1.0
29075,3.0,3.0,3.0
87621,1.0,1.0,1.0
87074,1.0,1.0,1.0
69660,1.0,1.0,1.0
38525,1.0,1.0,1.0
98470,1.0,1.0,1.0
48213,2.0,2.0,2.0
102524,1.0,1.0,1.0
52222,1.0,1.0,1.0
52744,1.0,2.0,2.0
83566,1.0,1.0,1.0
46982,5.0,1.0,1.0
67893,2.0,1.0,1.0
83139,1.0,1.0,1.0
34511,1.0,1.0,1.0
85641,1.0,1.0,1.0
89563,5.0,5.0,2.0
51475,1.0,2.0,2.0
97157,1.0,1.0,1.0
60200,1.0,1.0,1.0
99869,1.0,5.0,2.0
32563,1.0,1.0,1.0
87951,5.0,1.0,1.0
101053,1.0,1.0,1.0
82620,1.0,1.0,1.0
40744,1.0,1.0,1.0
90524,1.0,1.0,1.0
43816,1.0,1.0,1.0
84583,1.0,1.0,1.0
44120,2.0,1.0,2.0
62648,1.0,1.0,1.0
66310,1.0,5.0,1.0
11946,1.0,1.0,2.0
52039,1.0,1.0,1.0
9962,5.0,5.0,1.0
46903,1.0,1.0,1.0
28327,1.0,1.0,1.0
65774,1.0,1.0,1.0
93546,1.0,1.0,1.0
6229,1.0,1.0,2.0
11749,1.0,1.0,1.0
13297,1.0,1.0,1.0
1148,1.0,1.0,1.0
97799,1.0,1.0,1.0
33737,1.0,1.0,1.0
75919,1.0,1.0,1.0
71919,1.0,1.0,1.0
39901,1.0,1.0,2.0
14881,1.0,1.0,1.0
67592,1.0,1.0,1.0
84181,1.0,2.0,1.0
22475,1.0,1.0,1.0
40304,1.0,1.0,1.0
45910,2.0,1.0,2.0
9470,1.0,1.0,1.0
76182,1.0,1.0,2.0
91995,1.0,1.0,1.0
90600,2.0,1.0,2.0
94046,1.0,2.0,2.0
48349,1.0,1.0,1.0
43316,2.0,1.0,2.0
93488,1.0,2.0,1.0
100440,1.0,1.0,1.0
5858,1.0,1.0,2.0
61223,1.0,1.0,2.0
33242,1.0,1.0,1.0
92646,1.0,2.0,2.0
53391,1.0,1.0,1.0
21328,1.0,1.0,1.0
72746,1.0,1.0,2.0
90334,5.0,5.0,5.0
60304,1.0,1.0,1.0
36865,5.0,1.0,1.0
57594,1.0,2.0,2.0
93147,1.0,1.0,1.0
77810,5.0,5.0,5.0
59597,1.0,1.0,2.0
60863,1.0,1.0,1.0
93114,1.0,1.0,2.0
99053,1.0,1.0,2.0
83239,1.0,1.0,2.0
48140,1.0,1.0,1.0
71907,1.0,2.0,2.0
904,1.0,1.0,1.0
22239,1.0,1.0,1.0
93228,5.0,5.0,3.0
99894,1.0,1.0,1.0
49359,5.0,5.0,1.0
2400,1.0,1.0,1.0
37126,1.0,1.0,1.0
84869,1.0,5.0,1.0
87429,2.0,1.0,2.0
90185,5.0,1.0,1.0
53024,1.0,1.0,1.0
51154,1.0,1.0,2.0
87642,1.0,1.0,1.0
5821,1.0,1.0,1.0
32146,1.0,1.0,1.0
91926,1.0,1.0,1.0
97770,1.0,5.0,1.0
85371,5.0,5.0,1.0
5265,1.0,1.0,1.0
66179,1.0,1.0,1.0
77461,1.0,1.0,1.0
4213,1.0,1.0,3.0
70975,1.0,1.0,1.0
12215,5.0,5.0,1.0
28209,1.0,2.0,2.0
90701,1.0,1.0,1.0
45929,1.0,1.0,1.0
46561,1.0,1.0,2.0
6365,2.0,1.0,1.0
85052,1.0,1.0,1.0
8499,2.0,2.0,2.0
88369,1.0,1.0,1.0
21983,5.0,5.0,1.0
95759,1.0,1.0,2.0
44139,1.0,3.0,2.0
38051,1.0,1.0,1.0
36028,1.0,1.0,1.0
44395,1.0,1.0,2.0
30011,1.0,1.0,1.0
82316,1.0,1.0,1.0
14111,1.0,2.0,3.0
21592,1.0,1.0,1.0
86695,1.0,1.0,1.0
82180,1.0,1.0,1.0
60416,1.0,2.0,2.0
11632,1.0,1.0,1.0
30538,1.0,1.0,2.0
93517,4.0,4.0,4.0
44410,5.0,5.0,5.0
59805,1.0,1.0,2.0
47414,1.0,1.0,1.0
92595,2.0,1.0,2.0
16093,1.0,1.0,2.0
87175,1.0,1.0,2.0
95687,1.0,2.0,2.0
66889,1.0,1.0,2.0
78511,4.0,4.0,4.0
100197,5.0,5.0,1.0
35092,1.0,1.0,2.0
39332,1.0,1.0,1.0
33130,1.0,1.0,1.0
36394,1.0,1.0,1.0
94413,1.0,2.0,2.0
68713,1.0,1.0,2.0
46120,1.0,1.0,1.0
20294,1.0,1.0,1.0
42856,1.0,1.0,1.0
95523,3.0,3.0,3.0
20574,1.0,1.0,1.0
86610,2.0,2.0,2.0
4915,1.0,1.0,1.0
77448,1.0,1.0,2.0
92330,1.0,1.0,1.0
16700,1.0,1.0,1.0
77129,5.0,1.0,1.0
5652,1.0,2.0,2.0
57514,1.0,2.0,2.0
25534,1.0,1.0,1.0
40849,2.0,1.0,2.0
76830,1.0,1.0,2.0
34232,1.0,1.0,1.0
36405,1.0,1.0,2.0
91339,1.0,1.0,2.0
78044,1.0,1.0,1.0
101061,1.0,1.0,2.0
30664,2.0,1.0,2.0
47712,1.0,1.0,1.0
30348,1.0,2.0,2.0
70161,5.0,5.0,1.0
18715,3.0,3.0,3.0
22823,1.0,1.0,2.0
16399,1.0,1.0,2.0
7546,5.0,1.0,1.0
60926,1.0,1.0,1.0
28212,1.0,1.0,1.0
24892,1.0,1.0,1.0
25947,1.0,5.0,5.0
67480,1.0,1.0,2.0
38089,1.0,1.0,2.0
45802,5.0,5.0,1.0
92834,5.0,5.0,1.0
83963,1.0,1.0,1.0
4110,1.0,1.0,1.0
77215,2.0,2.0,2.0
31273,5.0,1.0,1.0
27129,1.0,1.0,1.0
68361,5.0,2.0,2.0
80971,1.0,1.0,1.0
82742,1.0,1.0,1.0
86574,1.0,1.0,1.0
12777,2.0,2.0,2.0
29822,1.0,1.0,2.0
63786,1.0,1.0,1.0
102995,1.0,1.0,2.0
55534,1.0,1.0,1.0
47718,5.0,5.0,1.0
89838,2.0,2.0,2.0
96971,1.0,1.0,2.0
93734,5.0,5.0,1.0
91369,1.0,1.0,2.0
83755,5.0,5.0,5.0
76421,1.0,1.0,1.0
87102,1.0,1.0,1.0
67855,1.0,2.0,3.0
26767,1.0,1.0,2.0
53716,2.0,1.0,2.0
102613,1.0,1.0,1.0
36691,1.0,1.0,2.0
62337,1.0,1.0,1.0
87101,5.0,5.0,1.0
102907,2.0,2.0,2.0
13876,1.0,1.0,1.0
23664,5.0,5.0,1.0
27634,5.0,1.0,1.0
31063,1.0,1.0,1.0
100883,1.0,1.0,1.0
178,5.0,5.0,1.0
65407,1.0,1.0,2.0
89922,1.0,1.0,2.0
80681,1.0,1.0,2.0
27949,1.0,1.0,1.0
17017,1.0,1.0,1.0
72549,1.0,1.0,1.0
84808,2.0,1.0,2.0
41809,5.0,5.0,1.0
92033,1.0,1.0,1.0
90526,1.0,1.0,1.0
37765,1.0,1.0,1.0
4536,5.0,1.0,1.0
14459,2.0,2.0,2.0
26012,5.0,1.0,1.0
46158,1.0,1.0,1.0
98928,1.0,1.0,1.0
78398,1.0,1.0,2.0
68357,2.0,1.0,1.0
101919,1.0,1.0,1.0
53328,1.0,1.0,1.0
37010,1.0,1.0,1.0
43143,1.0,1.0,1.0
80353,1.0,1.0,2.0
80870,1.0,1.0,2.0
27173,1.0,1.0,1.0
1059,1.0,1.0,2.0
7022,1.0,1.0,1.0
21358,1.0,1.0,1.0
90065,1.0,1.0,2.0
58025,1.0,1.0,1.0
33305,5.0,5.0,1.0
90961,2.0,2.0,2.0
62600,1.0,1.0,1.0
3267,5.0,5.0,5.0
49074,1.0,1.0,1.0
89860,1.0,1.0,1.0
9748,1.0,1.0,1.0
41266,1.0,1.0,1.0
90202,5.0,1.0,1.0
95459,2.0,1.0,2.0
58326,1.0,2.0,2.0
83951,1.0,1.0,2.0
16389,1.0,1.0,1.0
91408,5.0,5.0,2.0
40440,1.0,1.0,1.0
73685,1.0,1.0,1.0
49467,1.0,1.0,1.0
18027,1.0,2.0,2.0
18532,5.0,5.0,1.0
59096,1.0,1.0,1.0
48031,1.0,1.0,1.0
6521,1.0,1.0,1.0
36829,2.0,1.0,3.0
19674,1.0,1.0,1.0
55621,1.0,2.0,2.0
102378,1.0,1.0,2.0
29020,1.0,1.0,1.0
20494,2.0,1.0,2.0
90575,1.0,2.0,2.0
32770,5.0,5.0,1.0
52044,1.0,1.0,2.0
79039,1.0,1.0,1.0
21625,1.0,5.0,2.0
99991,1.0,1.0,1.0
73331,1.0,1.0,2.0
2017,1.0,1.0,1.0
16092,1.0,1.0,1.0
22383,1.0,1.0,1.0
87952,1.0,1.0,2.0
38779,1.0,1.0,1.0
37233,1.0,1.0,1.0
20255,1.0,1.0,2.0
51634,1.0,1.0,1.0
40635,5.0,5.0,1.0
52454,5.0,1.0,1.0
78737,1.0,1.0,1.0
45497,1.0,1.0,1.0
26756,1.0,1.0,1.0
34172,1.0,1.0,1.0
35047,5.0,1.0,1.0
97629,1.0,1.0,1.0
90702,1.0,2.0,2.0
78865,1.0,1.0,1.0
87190,1.0,1.0,2.0
51965,1.0,1.0,2.0
88354,2.0,5.0,1.0
34712,1.0,1.0,2.0
97079,1.0,1.0,1.0
12737,1.0,1.0,2.0
90922,1.0,1.0,1.0
64184,1.0,1.0,1.0
53325,2.0,2.0,2.0
54582,1.0,1.0,1.0
9227,3.0,3.0,3.0
29377,1.0,1.0,1.0
61896,1.0,1.0,2.0
19880,1.0,1.0,1.0
86657,2.0,2.0,2.0
43995,1.0,5.0,2.0
3301,1.0,1.0,1.0
22905,1.0,1.0,1.0
88675,1.0,1.0,1.0
67787,1.0,1.0,1.0
75136,1.0,1.0,2.0
83789,1.0,1.0,1.0
66215,1.0,1.0,1.0
28806,1.0,1.0,2.0
58872,5.0,5.0,1.0
54603,1.0,1.0,1.0
41690,1.0,1.0,1.0
10870,1.0,2.0,2.0
47639,1.0,1.0,1.0
85298,1.0,1.0,1.0
8014,1.0,1.0,2.0
6815,1.0,1.0,2.0
92358,1.0,1.0,1.0
10405,1.0,1.0,1.0
35284,5.0,5.0,2.0
16122,1.0,1.0,1.0
58334,2.0,1.0,2.0
10557,1.0,1.0,2.0
92521,1.0,1.0,2.0
67976,1.0,2.0,2.0
47248,5.0,1.0,1.0
23599,1.0,1.0,1.0
58136,1.0,2.0,3.0
39746,1.0,1.0,1.0
3297,1.0,1.0,1.0
80537,2.0,2.0,3.0
89910,1.0,1.0,1.0
72722,5.0,5.0,1.0
8273,5.0,5.0,1.0
48962,2.0,1.0,2.0
58535,1.0,1.0,1.0
78589,1.0,1.0,1.0
92846,2.0,2.0,2.0
99515,1.0,1.0,1.0
40738,3.0,2.0,3.0
71206,1.0,1.0,2.0
55273,1.0,2.0,2.0
71825,1.0,1.0,1.0
92241,1.0,1.0,1.0
86931,1.0,2.0,2.0
49703,1.0,1.0,1.0
34941,2.0,1.0,1.0
74741,1.0,1.0,1.0
72054,5.0,5.0,1.0
21558,5.0,5.0,1.0
26503,5.0,5.0,1.0
32912,1.0,1.0,1.0
1115,5.0,1.0,1.0
3445,2.0,1.0,2.0
24712,1.0,1.0,1.0
11061,1.0,1.0,1.0
90199,1.0,1.0,1.0
76315,1.0,1.0,1.0
59896,1.0,1.0,1.0
5699,1.0,5.0,1.0
85609,1.0,1.0,1.0
95556,1.0,1.0,1.0
88243,5.0,1.0,1.0
78313,1.0,1.0,1.0
94019,1.0,1.0,1.0
31339,1.0,1.0,1.0
92009,1.0,1.0,1.0
29258,1.0,1.0,1.0
9389,1.0,1.0,1.0
94272,1.0,1.0,1.0
55108,1.0,1.0,1.0
84782,5.0,5.0,5.0
86673,2.0,1.0,2.0
79390,1.0,1.0,1.0
7955,2.0,1.0,1.0
42624,5.0,5.0,5.0
84775,1.0,1.0,1.0
52048,1.0,1.0,2.0
10506,1.0,1.0,1.0
66776,4.0,4.0,4.0
8170,3.0,3.0,3.0
83561,3.0,2.0,2.0
89969,5.0,1.0,1.0
38198,1.0,5.0,2.0
36627,1.0,1.0,1.0
94777,5.0,5.0,1.0
33224,1.0,1.0,1.0
38460,1.0,1.0,1.0
37367,1.0,1.0,2.0
31725,1.0,1.0,1.0
88,1.0,1.0,1.0
14740,1.0,1.0,2.0
22282,1.0,1.0,1.0
78597,1.0,2.0,2.0
25343,2.0,1.0,2.0
11318,1.0,1.0,1.0
10386,1.0,1.0,1.0
13213,1.0,1.0,2.0
4498,5.0,5.0,1.0
100005,1.0,1.0,2.0
57326,1.0,1.0,1.0
19671,1.0,1.0,1.0
76845,1.0,1.0,1.0
79533,1.0,1.0,2.0
4862,1.0,1.0,1.0
74374,1.0,5.0,1.0
93942,1.0,1.0,1.0
51301,1.0,1.0,1.0
56818,2.0,1.0,2.0
99511,1.0,1.0,1.0
73524,1.0,1.0,2.0
41171,1.0,1.0,2.0
79957,1.0,1.0,1.0
11745,1.0,1.0,2.0
90430,1.0,1.0,1.0
76825,1.0,1.0,2.0
33764,1.0,1.0,2.0
62107,1.0,1.0,1.0
23484,1.0,2.0,2.0
16854,1.0,1.0,1.0
97493,2.0,2.0,2.0
65442,1.0,1.0,2.0
69955,1.0,1.0,2.0
6255,2.0,1.0,2.0
41769,1.0,1.0,1.0
70801,1.0,1.0,1.0
34193,2.0,1.0,2.0
79519,1.0,1.0,1.0
61164,1.0,5.0,1.0
24199,1.0,1.0,1.0
86652,5.0,5.0,1.0
29467,1.0,1.0,1.0
31759,1.0,1.0,2.0
25654,1.0,1.0,1.0
99828,1.0,1.0,1.0
96982,1.0,2.0,2.0
3251,1.0,1.0,1.0
100198,4.0,4.0,4.0
42767,1.0,1.0,1.0
37142,1.0,2.0,2.0
71606,1.0,1.0,1.0
102589,2.0,2.0,2.0
73366,1.0,1.0,1.0
86973,2.0,2.0,2.0
19949,1.0,1.0,1.0
16947,1.0,1.0,2.0
13917,1.0,1.0,1.0
48800,1.0,5.0,1.0
55837,1.0,1.0,2.0
83680,1.0,1.0,1.0
1175,1.0,2.0,2.0
52942,1.0,1.0,1.0
62728,1.0,5.0,2.0
72210,1.0,1.0,1.0
85873,5.0,5.0,2.0
41133,1.0,1.0,1.0
32755,5.0,5.0,2.0
86090,1.0,1.0,2.0
15137,1.0,1.0,1.0
41612,1.0,1.0,1.0
86547,1.0,1.0,1.0
77099,1.0,1.0,1.0
84128,1.0,1.0,1.0
13557,1.0,1.0,2.0
41630,1.0,1.0,1.0
26519,1.0,1.0,1.0
23812,2.0,1.0,3.0
94427,2.0,1.0,2.0
8362,1.0,5.0,1.0
6411,2.0,2.0,2.0
33189,1.0,1.0,2.0
9052,1.0,1.0,2.0
45926,1.0,1.0,2.0
39912,1.0,1.0,1.0
25554,2.0,2.0,3.0
5591,1.0,1.0,2.0
93485,5.0,5.0,1.0
13009,1.0,1.0,1.0
14765,5.0,5.0,1.0
22710,1.0,1.0,1.0
59461,1.0,1.0,1.0
54720,1.0,1.0,1.0
94448,1.0,1.0,1.0
37359,1.0,1.0,1.0
40496,1.0,1.0,1.0
98792,5.0,5.0,1.0
5380,2.0,2.0,2.0
40436,1.0,1.0,1.0
44664,2.0,2.0,2.0
92266,1.0,1.0,1.0
61003,2.0,2.0,2.0
45276,1.0,2.0,2.0
767,1.0,1.0,1.0
58693,1.0,1.0,1.0
91175,1.0,1.0,1.0
8501,1.0,1.0,2.0
85434,1.0,1.0,1.0
87300,3.0,2.0,3.0
67061,1.0,1.0,2.0
84244,1.0,2.0,2.0
96535,2.0,2.0,2.0
13221,1.0,1.0,1.0
51858,1.0,1.0,1.0
76202,1.0,2.0,2.0
15121,1.0,1.0,1.0
61399,1.0,1.0,2.0
88121,1.0,1.0,2.0
91237,2.0,1.0,2.0
91082,1.0,1.0,2.0
4835,1.0,1.0,1.0
70825,1.0,1.0,1.0
87293,1.0,1.0,2.0
90910,1.0,1.0,1.0
